gmCode,mag,depth,dist,originTime,resid_0p1,resid_0p2,resid_0p3,resid_0p4,resid_0p5,resid_1p0,resid_2p0,resid_3p0,resid_4p0,resid_5p0,resid_10p0,vs30,evid,resid_10p0_c_ci95l,resid_10p0_c,resid_10p0_c_ci95u,resid_10p0 _phi_ci95l,resid_10p0 _phi,resid_10p0 _phi_ci95u,resid_10p0 _tau_ci95l,resid_10p0 _tau,resid_10p0 _tau_ci95u,resid_10p0 _intra,resid_10p0 _inter
2003,5.8,8,110.11,736576.5,0.73902,0.64364,-0.00224,-0.38993,-0.46236,-0.61839,-0.56951,-0.05614,0.48978,0.64746,0.38681,701,736576.5,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.305891948758528,-0.527626886510305
2005,5.8,8,135.06,736576.5,0.39787,0.37799,0.23603,0.73612,0.60701,0.17185,-0.15642,-0.14601,0.18721,0.40143,0.16494,971,736576.5,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.0840219487585279,-0.527626886510305
2006,5.8,8,101.87,736576.5,0.19555,0.49586,0.79429,0.1331,-0.1066,-0.462,-0.96611,-0.1848,0.20946,0.30136,0.14302,183,736576.5,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.0621019487585279,-0.527626886510305
2007,5.8,8,105.55,736576.5,0.665,0.61184,-0.32632,-0.37624,-0.36112,-1.00451,-1.12474,-0.81544,-0.69288,-0.75564,-0.76304,299,736576.5,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.843958051241472,-0.527626886510305
2008,5.8,8,116.12,736576.5,0.69897,0.56014,-0.16066,-0.4142,-0.345,-0.97006,-1.12401,-0.88186,-0.62745,-0.49556,-0.85683,374,736576.5,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.937748051241472,-0.527626886510305
2009,5.8,8,298.12,736576.5,-0.24335,0.61228,0.64227,0.69072,0.72869,1.08594,0.33936,0.38695,1.07349,1.15659,0.71067,697,736576.5,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.629751948758528,-0.527626886510305
2011,5.8,8,104.88,736576.5,0.4291,1.1274,1.33601,1.71731,1.81994,1.31413,1.18877,0.91394,1.58927,1.64817,1.11086,321,736576.5,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,1.02994194875853,-0.527626886510305
2017,5.8,8,122.61,736576.5,0.43312,1.74207,1.58146,1.38321,1.14849,0.3566,0.01762,-0.02009,0.66266,0.88893,0.58784,500,736576.5,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.506921948758528,-0.527626886510305
2022,5.8,8,157.07,736576.5,0.2488,1.2977,1.25471,1.05758,1.45767,1.21,0.90435,0.36332,1.00081,1.1224,0.75163,330,736576.5,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.670711948758528,-0.527626886510305
2023,5.8,8,163.4,736576.5,-0.02041,1.52659,0.86239,1.07522,1.13644,0.52682,0.27467,0.14965,0.9332,1.02764,0.78048,147,736576.5,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.699561948758528,-0.527626886510305
2027,5.8,8,123.27,736576.5,0.02382,0.12499,-0.07722,0.31587,0.26466,0.57354,1.17381,0.59337,1.33553,1.46739,0.81918,368,736576.5,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.738261948758528,-0.527626886510305
2028,5.8,8,272.11,736576.5,-0.77839,-0.24472,0.37541,0.07991,0.06985,0.06871,-0.31927,-0.38239,-0.31225,-0.43622,-0.51591,666,736576.5,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.596828051241472,-0.527626886510305
2032,5.8,8,170.41,736576.5,-2.84076,-2.10722,-2.06302,-1.78549,-1.80528,-1.13969,-1.72292,-2.26264,-1.65078,-1.32377,-1.22866,613,736576.5,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-1.30957805124147,-0.527626886510305
2033,5.8,8,70.73,736576.5,-2.10026,-1.99045,-2.47581,-2.22237,-2.25034,-2.20648,-2.1423,-2.12158,-1.54814,-1.68402,-1.90874,593,736576.5,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-1.98965805124147,-0.527626886510305
2035,5.8,8,82.92,736576.5,-2.19058,-2.15457,-1.71899,-1.49497,-1.39659,-1.67859,-1.39377,-1.20479,-0.69605,-0.70768,-0.74678,504,736576.5,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.827698051241472,-0.527626886510305
2036,5.8,8,252.34,736576.5,-1.22086,-1.04659,-0.64196,-0.57965,-0.93979,-0.45352,0.3184,-0.31183,-0.59531,-0.61523,-0.3286,1859,736576.5,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.409518051241472,-0.527626886510305
2037,5.8,8,248.02,736576.5,-1.86395,-1.21101,-0.98213,-0.73652,-0.76751,-0.61416,0.14529,0.0399,0.38031,0.59542,0.11113,1073,736576.5,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.0302119487585279,-0.527626886510305
2038,4.23,4,95.12,736636.2,0.37331,-0.07051,-0.14577,-0.17352,-0.26098,1.08866,0.74581,1.26637,1.02797,0.846,0.47343,330,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.0870818762859733,-0.0480330614658034
2039,4.23,4,94.62,736636.2,-0.03095,-0.11476,-0.16303,-0.10579,-0.27288,1.05787,0.77292,1.30653,1.04927,0.84968,0.47772,321,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.0827918762859733,-0.0480330614658034
2040,4.23,4,97.82,736636.2,0.65497,-0.22274,-0.55469,-0.53536,-0.26566,0.78971,0.8083,1.29809,1.05464,0.77561,0.50652,339,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.0539918762859734,-0.0480330614658034
2041,4.23,4,98.03,736636.2,0.42244,0.0797,-0.14982,-0.25854,-0.24549,0.84637,0.8483,1.33527,1.0698,0.8069,0.4732,282,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.0873118762859733,-0.0480330614658034
2042,4.23,4,97.38,736636.2,-0.38347,-0.34973,-0.53162,-0.40022,-0.20296,0.9012,0.8104,1.30979,1.04498,0.80648,0.45669,302,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.103821876285973,-0.0480330614658034
2043,4.23,4,100.32,736636.2,0.69099,0.11633,-0.30256,-0.10115,-0.10654,0.91028,0.97483,1.3569,1.08196,0.82865,0.36963,311,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.190881876285973,-0.0480330614658034
2044,4.23,4,100.6,736636.2,0.69376,0.11862,-0.30041,-0.09919,-0.10472,0.91201,0.97646,1.35865,1.08365,0.83026,0.37118,299,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.189331876285973,-0.0480330614658034
2045,4.23,4,98.45,736636.2,0.5983,0.22883,0.2052,-0.17588,-0.03279,1.01571,1.0206,1.43836,1.17233,0.95045,0.65257,259,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.0920581237140267,-0.0480330614658034
2046,4.23,4,97.97,736636.2,0.59333,0.22471,0.20144,-0.17953,-0.03622,1.01259,1.01752,1.43531,1.16944,0.94741,0.6497,332,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.0891881237140267,-0.0480330614658034
2047,4.23,4,95.12,736636.2,0.46141,0.16857,-0.13276,-0.09556,-0.18994,0.71773,0.95859,1.38497,1.10611,0.81773,0.50741,361,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.0531018762859733,-0.0480330614658034
2048,4.23,4,95.51,736636.2,0.18962,0.20758,-0.15597,-0.1572,-0.03714,0.84292,1.03724,1.41978,1.16713,0.88604,0.68443,326,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.123918123714027,-0.0480330614658034
2049,4.23,4,94.8,736636.2,-0.05179,0.2288,0.1049,0.07903,-0.06712,0.84404,1.00129,1.40241,1.15042,0.89155,0.48861,378,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.0719018762859733,-0.0480330614658034
2050,4.23,4,94.08,736636.2,0.46812,-0.08493,-0.24091,-0.1421,-0.09803,1.03546,0.85543,1.39755,1.06124,0.93225,0.68764,329,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.127128123714027,-0.0480330614658034
2051,4.23,4,94.33,736636.2,0.47083,-0.08262,-0.23885,-0.14009,-0.09617,1.03718,0.85713,1.39924,1.06283,0.9339,0.6892,337,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.128688123714027,-0.0480330614658034
2052,4.23,4,93.6,736636.2,0.46293,-0.08936,-0.24485,-0.14595,-0.10161,1.03217,0.85217,1.39432,1.05819,0.92909,0.68465,345,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.124138123714027,-0.0480330614658034
2053,4.23,4,71.18,736636.2,-0.16366,1.24709,0.40619,0.20855,0.16769,1.18226,1.24234,1.68025,1.58104,1.37658,1.07858,580,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.518068123714027,-0.0480330614658034
2054,4.23,4,91.15,736636.2,-1.14915,-0.51592,-0.11469,-0.61738,-0.32994,0.68546,0.76443,1.0167,1.00474,0.94127,0.46843,525,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.0920818762859733,-0.0480330614658034
2055,4.23,4,197.67,736636.2,-2.40197,-2.79695,-1.80345,-1.82056,-1.71549,-1.15727,-1.14418,-0.65798,-0.52928,-0.57509,-1.01723,342,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-1.57774187628597,-0.0480330614658034
2057,4.23,4,135.2,736636.2,-0.32414,-0.17662,-0.12581,-0.1273,-0.4161,-0.10057,0.45683,1.57317,1.51922,1.39596,0.61712,578,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.0566081237140267,-0.0480330614658034
2082,4.23,4,92.18,736636.2,-0.76812,-0.85338,-0.24695,-0.28894,-0.29098,1.17934,1.4009,2.09079,1.96384,1.76573,1.27241,630,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.711898123714027,-0.0480330614658034
2100,4.23,4,297.03,736636.2,-0.52843,0.25508,1.02905,0.65707,0.88233,1.03552,0.82031,1.62897,1.61866,1.35665,0.83187,666,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.271358123714027,-0.0480330614658034
2112,4.23,4,89,736636.2,-0.70343,-0.49961,-0.23596,-0.18923,-0.34831,-0.04644,0.30407,0.46468,0.48536,0.35542,0.13502,1016,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.425491876285973,-0.0480330614658034
2113,4.23,4,210.61,736636.2,-0.59816,-0.65111,-0.20983,-0.49389,0.29297,0.74564,0.62107,0.84025,0.24874,0.27114,0.27552,700,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.284991876285973,-0.0480330614658034
2116,4.23,4,218.01,736636.2,-1.49355,-0.63021,0.01213,0.11845,0.25202,1.17874,1.17437,1.43138,1.36827,0.92543,0.8125,818,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.251988123714027,-0.0480330614658034
2117,4.23,4,223.53,736636.2,-1.38061,-0.21673,0.2998,0.36287,1.01918,1.11836,0.55533,0.60142,1.29147,1.41582,1.0808,1073,736636.2,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.520288123714027,-0.0480330614658034
2118,5,8,174.61,736641.1,-2.56903,-1.83145,-1.75894,-1.56273,-1.96728,-1.79618,-1.66893,-1.06582,-0.91406,-0.8184,-0.86149,342,736641.1,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-1.41023576436652,-0.0597991733852522
2119,5,8,235.53,736641.1,-0.82978,0.73696,1.01319,0.44238,0.49648,1.04982,0.69532,0.35186,0.30862,0.52707,0.59309,463,736641.1,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.0443442356334756,-0.0597991733852522
2120,5,8,186.67,736641.1,-0.36234,0.951,0.17061,0.4325,0.55677,0.08641,0.45991,0.35017,0.29008,0.29281,0.13313,342,736641.1,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.415615764366524,-0.0597991733852522
2123,5,8,138.03,736641.1,-0.82314,0.28392,0.33279,0.05177,-0.16415,-0.30061,0.30858,0.68522,0.66258,0.77974,0.64524,298,736641.1,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.0964942356334756,-0.0597991733852522
2127,5,8,168.86,736641.1,0.56046,0.25706,0.26777,0.75087,0.92555,0.99137,0.91761,1.38933,1.61304,1.56218,1.23395,1008,736641.1,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.685204235633476,-0.0597991733852522
2129,5,8,147.01,736641.1,0.6264,1.88237,1.89374,1.30119,1.26765,0.96716,0.51649,1.35207,1.64246,1.63048,1.37442,396,736641.1,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.825674235633476,-0.0597991733852522
2130,5,8,180.48,736641.1,0.62685,1.35486,2.26613,2.92934,2.32604,1.53862,1.18906,1.50167,1.74619,1.57092,1.59872,524,736641.1,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,1.04997423563348,-0.0597991733852522
2132,5,8,149.67,736641.1,0.79279,0.58575,0.26339,0.69773,0.82984,0.64517,0.32696,1.32035,1.55079,1.49611,1.06476,701,736641.1,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.516014235633475,-0.0597991733852522
2135,5,8,153.5,736641.1,0.4353,1.0173,1.1865,0.96121,0.78542,0.93911,0.2468,0.9599,1.39673,1.50879,1.15175,299,736641.1,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.603004235633476,-0.0597991733852522
2137,5,8,224.77,736641.1,-1.43371,0.03974,-0.2233,0.42768,0.29135,0.84165,0.30067,0.15669,0.3106,0.43782,0.4642,764,736641.1,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.0845457643665244,-0.0597991733852522
2138,5,8,204.02,736641.1,-0.69711,0.42179,0.36081,0.45663,0.75695,1.08164,0.74069,0.9686,1.1148,0.8111,0.46016,431,736641.1,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.0885857643665244,-0.0597991733852522
2143,5,8,9.65,736641.1,0.16851,0.37847,0.27642,0.38913,0.44269,0.89057,1.09377,0.86904,0.84781,0.90449,1.02343,509,736641.1,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.474684235633476,-0.0597991733852522
2157,5,8,50.98,736641.1,-0.81899,-0.32595,0.00809,-0.13592,-0.08854,0.721,0.68654,1.52331,1.52188,1.3347,1.03792,537,736641.1,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.489174235633476,-0.0597991733852522
2158,5,8,65.57,736641.1,-0.14922,0.60946,0.34134,0.42146,0.48307,0.71135,1.20224,1.4423,1.57596,1.15011,1.52887,409,736641.1,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,0.980124235633476,-0.0597991733852522
2159,5,8,39.69,736641.1,-3.16062,-2.0148,-1.62867,-1.54461,-1.56217,-1.13842,-1.65685,-0.82738,-0.70141,-0.74501,-0.00533,337,736641.1,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.554075764366524,-0.0597991733852522
2161,5,8,75.09,736641.1,-3.46853,-2.76412,-2.72721,-2.62008,-2.71107,-1.61923,-1.3655,-1.23786,-1.75503,-1.67764,-1.61921,325,736641.1,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-2.16795576436652,-0.0597991733852522
2166,5,8,51.03,736641.1,-2.36096,-1.88852,-1.01537,-1.33446,-1.666,-1.29644,-1.13108,-0.58132,-0.58053,-0.62894,-0.81242,504,736641.1,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-1.36116576436652,-0.0597991733852522
2167,5,8,106.38,736641.1,-1.25711,-0.82099,-0.64565,-0.85625,-0.8869,-0.80603,0.27667,-0.34069,-0.08821,0.00321,-0.06454,989,736641.1,0.44842542438592,0.608544937751777,0.768664451117633,0.96013580599281,1.01904370112703,1.0815658142578,0.296733055610788,0.418206267516985,0.589406804814804,-0.613285764366524,-0.0597991733852522
